,Nombre,Score,Excelente,MuyBueno,Normal,Malo,Pesimo,Num_Reviews,Posicion,Rango_precio,Tipo_Cocina,Awards,Score_Comida,Score_Servicio,Calidad_Precio,Ambiente,Direccion,Web_TripAdvisor,Latina,Eur Este,Africana,China,Japonesa,Arabe,Mexicana,Caribeña,Asiatica,America Norte,America Sur,Italiana,Española,Eur Occidental,Asador,N/A,India,Num_Reviews_Spain,Latitud,Longitud
5639,Real Fried Chicken,5.0,1,0,0,0,0,1,457.0,€€ - €€€,"['Americana', 'Comida rápida', 'Saludable']",0,,,,,"['Galeria Vallehermoso 4', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21334272-Reviews-Real_Fried_Chicken-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,40.4394748,-3.7082193
5640,The Rush Hour,3.5,11,4,1,1,7,25,443.0,€,"['Internacional', 'Fusión', 'Opciones vegetarianas']",0,3.0,4.5,3.5,,"['Calle Sagasta 27', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12000103-Reviews-The_Rush_Hour-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,40.42835205,-3.6978222821469084
5641,Pizzamascalzone,4.5,70,32,5,2,0,156,643.0,€€ - €€€,"['Italiana', 'Pizza', 'Mediterránea']",0,4.5,4.5,4.5,4.0,"['Cervantes', ' 1', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2174509-Reviews-Pizzamascalzone-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,109,40.3313458,-3.3970708
5642,Aranda Madrid,4.5,116,46,15,6,4,207,877.0,€€ - €€€,"['Internacional', 'Mediterránea', 'Española']",1,4.5,4.5,4.0,,"['C/ LOPEZ DE ARANDA 46 Parque Quinta de los Molinos y Arturo Soria', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11743176-Reviews-Restaurante_Aranda_Madrid-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,187,,
5643,Restaurante Mosaico,3.5,4,2,2,0,2,13,2477.0,€€ - €€€,"['Internacional', 'Mediterránea']",0,3.0,3.0,3.5,,"['Calle de la Princesa 27 Meliá Madrid Princesa', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18936405-Reviews-Mosaico_Restaurant-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,,
5644,Sidrería Yakarta,2.0,2,0,2,3,7,14,4922.0,€€ - €€€,[],0,,,,,"['Glorieta Valle del Oro', ' 28019 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14797141-Reviews-Sidreria_Yakarta-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,,
5645,Tutiplén,4.0,19,20,8,3,2,55,1875.0,€€ - €€€,"['Mediterránea', 'Española', 'Opciones vegetarianas']",0,4.0,4.0,3.5,,"['Calle Bahia De Almeria 11 Esquina Bahía de Alcudia', ' 28042 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9747733-Reviews-Tutiplen-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,,
5646,Baoli Restaurante,4.5,2,1,1,0,0,4,18.0,€€ - €€€,['De Asia central'],0,,,,,"['Calle Jovellanos 5', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25150893-Reviews-Baoli_Restaurante-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,40.4171219,-3.6966228
5647,Dona Lambra,3.5,7,6,2,1,4,20,3608.0,€€ - €€€,['Española'],0,4.0,4.0,4.0,,"['Calle Eros 20', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8770528-Reviews-Dona_Lambra-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,40.3922769,-3.6793574024687783
5648,RESTAURANTE BRASAYLEÑA C.C. LA VAGUADA,4.0,194,29,20,13,24,296,1094.0,€,"['Restaurante de carne', 'Brasileña', 'Barbacoa']",0,3.5,3.5,3.5,,"['Avenida Monforte De Lemos', ' 36 Local 11-2ª Planta C.C. La Vaguada', ' 28029 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7927602-Reviews-RESTAURANTE_BRASAYLENA_C_C_LA_VAGUADA-Madrid.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,280,,
5649,Mercado de San Miguel,4.0,7,6,2,857,406,34,223.0,€€ - €€€,"['Bar', 'Mediterránea', 'Sushi']",1,4.0,3.5,3.5,4.5,"['Plaza de San Miguel s/n', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6367286-Reviews-Mercado_de_San_Miguel-Madrid.html,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1278,,
5650,Serrano 80,3.5,9,14,21,1,7,64,3773.0,€€ - €€€,"['Mediterránea', 'Española', 'Opciones vegetarianas']",0,4.0,4.0,3.5,,"['Calle De Serrano', ' 80', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5768604-Reviews-Serrano_80-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,40.4311972,-3.6866685
5651,La Ancha,4.5,229,231,46,6,9,559,214.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,4.5,4.5,4.0,4.0,"['Calle Principe de Vergara 204', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d796361-Reviews-La_Ancha-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,521,40.4400367,-3.6789671
5652,Bistro Urquijo,3.0,2,1,2,0,2,7,4176.0,€€ - €€€,[],0,,,,,"['Calle de Rodriguez San Pedro 55', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14792773-Reviews-Bistro_Urquijo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,40.4315404,-3.7076843
5653,Lateral Caleido,3.0,2,0,0,0,2,4,4321.0,€€ - €€€,['Fusión'],0,,,,,"['Paseo De La Castellana 259-e Centro Comercial Caleido (quinta Torre)', ' 28046 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25224463-Reviews-Lateral_Caleido-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
5654,Foster Hollywood,2.5,9,9,12,9,23,69,474.0,€€ - €€€,['Americana'],0,3.0,3.0,2.5,,"['Calle Alcalá', ' 90.', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5487054-Reviews-Foster_s_Hollywood-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,40.4233722,-3.6785433
5655,Sport-Pub,2.5,3,3,1,0,6,16,4824.0,€€ - €€€,['Española'],0,1.5,2.5,2.0,,"['Calle Preciados 38', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7995734-Reviews-Sport_Pub-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,40.4197722,-3.7069378
5656,Grill Corner Oasiz,1.5,0,0,0,1,1,2,235.0,€€ - €€€,['Mediterránea'],0,,,,,"['Avenida Premios Nobel', ' 3', ' 28850 Torrejon De Ardoz', ' 28850 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24118983-Reviews-Grill_Corner_Oasiz-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,,
5657,BeeHealthyShop,5.0,33,3,0,0,0,39,4.0,€,"['Asiática', 'Fusión', 'Taiwanesa']",0,5.0,5.0,5.0,,"['Calle Santa Isabel 5 Bajo Puesto 3', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9564778-Reviews-BeeHealthyShop-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,36,,
5658,O´Donnell 11,4.0,27,11,7,5,5,68,1483.0,€,"['Mediterránea', 'Española', 'Opciones vegetarianas']",0,3.5,4.0,3.5,,"[""Calle de O'Donnell"", ' 11 Frente al Parque Retiro. Esquina c/O´Donnell con Av. Menéndez Pelayo', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8462247-Reviews-O_Donnell_11-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55,,
5659,Bambubox Madrid,4.5,335,180,40,17,9,772,3.0,€€ - €€€,"['Tailandesa', 'Saludable', 'Opciones veganas']",1,4.5,4.5,4.0,,"['Calle Clavel 7', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7995685-Reviews-Bambubox_Madrid-Madrid.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,581,40.4204879,-3.699409
5660,Mateo Honten,5.0,1,0,0,0,0,1,358.0,€€ - €€€,[],0,,,,,"['San Mateo 14', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d26326379-Reviews-Mateo_Honten-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
5661,El Fogon de Abad,4.0,11,2,1,0,4,19,3203.0,€€ - €€€,['Española'],0,4.0,3.5,3.0,,"['Calle Infanta Mercedes 105', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9584832-Reviews-El_Fogon_de_Abad-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,,
5662,Chino Central,3.5,4,4,6,0,3,18,578.0,€,"['China', 'Asiática']",0,3.5,4.0,4.0,,"['Calle de Palencia 4', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5776077-Reviews-Chino_Central-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,40.4498682,-3.702934
5663,Cafe del Monaguillo,3.0,8,10,5,1,22,51,865.0,€€ - €€€,['Café'],0,3.0,3.0,3.0,,"['Plaza Cruz Verde 3', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4589315-Reviews-Cafe_del_Monaguillo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,,
5664,The Penthouse By Wow,3.5,2,1,1,1,1,7,3550.0,€€ - €€€,[],0,,,,,"['Gran Vía 18', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25181740-Reviews-The_Penthouse_By_Wow-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,40.4200195,-3.7014665
5665,El Gran Sol,3.5,5,0,6,1,2,14,4090.0,€€ - €€€,[],0,,,,,"['Calle Rios Rosas 10', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14079839-Reviews-El_Gran_Sol-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,40.4419333,-3.7029294
5666,Pad Thai,3.5,62,91,41,14,22,317,2338.0,€€ - €€€,"['Asiática', 'Tailandesa', 'Opciones vegetarianas']",0,3.5,4.0,4.0,3.5,"['Paseo Prado 40', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1209448-Reviews-Pad_Thai-Madrid.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230,,
5667,Taberna del Alabardero,4.0,131,116,53,26,25,524,565.0,€€ - €€€,"['Europea', 'Española', 'Opciones vegetarianas']",0,4.0,4.0,3.5,4.0,"['Calle Felipe V', ' 6 Número 6', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1495941-Reviews-Taberna_del_Alabardero-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,351,,
5668,Restaurante Swagat II,4.0,28,17,7,5,0,62,274.0,€€ - €€€,"['India', 'Asiática', 'Opciones vegetarianas']",0,4.5,4.0,4.0,,"['Calle Cartagena 82', ' 28028 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7229152-Reviews-Restaurante_Swagat-Madrid.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,57,40.4381674,-3.6724924
5669,Tangchu,4.5,19,3,3,1,1,36,2178.0,€€ - €€€,"['Japonesa', 'Sushi', 'Asiática']",1,,,,,"['Plaza de España 11', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14924394-Reviews-Tangchu-Madrid.html,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,27,40.422298233333336,-3.7140252
5670,Del Caz,3.5,15,24,12,4,6,61,2539.0,€€ - €€€,['Española'],0,4.5,3.5,4.0,3.5,"['Calle Doctor Juán José López Ibor 24', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2660150-Reviews-Del_Caz-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,40.4724018,-3.7283953
5671,Pirekas Mexican Food and Empanys,4.5,4,2,0,0,0,6,4101.0,€€ - €€€,[],0,,,,,"['C. Pensamiento', ' 25', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23935409-Reviews-Pirekas_Mexican_Food_and_Empanys-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,40.4590272,-3.6960128
5672,La Rumba,3.5,1,0,0,1,0,2,4196.0,€€ - €€€,['Española'],0,,,,,"['Calle Concepción Jeronima', ' 29', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14791932-Reviews-La_Rumba-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,
5673,Chicago Style Pizza Maudes,2.0,0,0,0,2,0,2,8806.0,€€ - €€€,"['Pizza', 'Comida rápida']",0,,,,,"['Calle Maudes 21', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24977042-Reviews-Chicago_Style_Pizza_Maudes-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,40.4452637,-3.700357
5674,El 2 de Fortuny,4.0,10,10,7,0,3,33,2332.0,€€ - €€€,"['Mediterránea', 'Española']",0,4.0,4.0,4.0,,"['Calle Fortuny 2', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11916466-Reviews-El_2_de_Fortuny-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,40.55218,-3.906426435813042
5675,El Gran Escenario,3.5,17,11,4,1,9,43,4207.0,€€ - €€€,"['Internacional', 'Mediterránea', 'Española']",0,4.5,4.0,3.5,,"['Avenida de Luis Aragones 4 Local 4', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21074269-Reviews-El_Gran_Escenario-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,,
5676,Rosi La Loca,4.5,2,696,164,56,73,7855,107.0,€€ - €€€,"['Internacional', 'Española', 'Contemporánea']",1,4.5,4.5,4.5,4.5,"['Calle Cádiz', ' 4', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7204621-Reviews-Rosi_La_Loca-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,991,40.4157923,-3.7028957
5677,Restaurante Conduma - Abierto - abierto,4.5,21,13,1,0,2,37,1596.0,€€ - €€€,"['Restaurante de carne', 'Mediterránea', 'Española']",0,4.5,4.0,4.5,,"['Calle del Mar de Bering 7', ' 28033 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4304539-Reviews-Restaurante_Conduma_Abierto_abierto-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37,40.4731667,-3.6417757042659993
5678,Sakana,4.0,17,3,2,1,3,26,2736.0,€€ - €€€,"['Japonesa', 'Sushi', 'Asiática']",0,4.0,,,,"['Calle de Gaztambide', ' 11', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11920798-Reviews-Sakana-Madrid.html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26,40.431527,-3.715828
5679,Taberna Del Volapie,2.5,8,4,7,1,14,35,4821.0,€€ - €€€,['Española'],0,4.0,4.0,3.5,,"['Avenida Niza 40 La Peineta', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12938335-Reviews-Taberna_Del_Volapie-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,,
5680,The Dingg,4.5,0,1,0,0,0,2,6133.0,€€ - €€€,[],0,,,,,"['C. de Francisco Gervás', ' 17', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24973385-Reviews-The_Dingg-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40.46085705,-3.694970952799639
5681,La Abadia,3.5,4,6,3,1,3,17,3117.0,€€ - €€€,['Española'],0,3.5,3.5,3.0,,"['Calle Virgen de Lourdes 42', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4915979-Reviews-La_Abadia-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,40.4360265,-3.6560799
5682,El Invernadero,5.0,1,0,0,0,0,3,1070.0,€€ - €€€,"['Española', 'Asiática', 'Centroeuropea']",0,,,,,"['Calle Gran Via 65', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18359354-Reviews-El_Invernadero-Madrid.html,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,40.4683282,-3.8707172
5683,Shanghai Station Cuatro Torres,3.0,2,0,0,1,1,5,7673.0,€€ - €€€,"['Asiática', 'Fusión']",0,,,,,"['Paseo De La Castellana', ' 259 B Torres Businnes Area', ' 28046 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23593400-Reviews-Shanghai_Station_Cuatro_Torres-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,,
5684,The Cavern - Irish Pub,4.0,20,14,3,2,5,63,288.0,€€ - €€€,"['Irlandesa', 'Bar', 'Pub']",0,3.0,4.0,4.0,,"['Calle de Santiago 1', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7222726-Reviews-The_Cavern_Irish_Pub-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44,40.416682,-3.7112269
5685,Meson Os Piñeiros,4.0,8,12,6,0,1,28,1834.0,€,"['Mediterránea', 'Española']",0,4.0,4.0,4.5,,"['Calle Dulcinea', ' 35', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d990942-Reviews-Meson_Os_Pineiros-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,40.450301,-3.6998084
5686,Lizarran,3.0,5,7,7,3,9,54,4323.0,€€ - €€€,['Española'],0,3.5,3.0,3.5,,"['Calle Marques Viudo de Pontejos 15', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8117205-Reviews-Lizarran-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,,
5687,El Imperfecto,4.0,38,28,8,4,3,120,61.0,€€ - €€€,[],0,3.5,4.5,4.0,5.0,"['Plaza Matute 2', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2478129-Reviews-El_Imperfecto-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,40.4136625,-3.6997277
5688,Asador La Isla,2.0,4,7,9,14,22,57,4972.0,€€ - €€€,"['Restaurante de carne', 'Española']",0,2.5,2.5,2.0,,"['Calle Hermanos Garcia Noblejas 170', ' 28037 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5489571-Reviews-Asador_La_Isla-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,56,40.42281945,-3.6275710096030784
5689,Cantina Belesar,3.5,6,14,16,10,7,88,4966.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,3.5,3.0,3.5,4.0,"['Calle Huertas 64', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4506992-Reviews-Cantina_Belesar-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53,40.412973949999994,-3.696085071472872
5690,La Casa De Las Brasas,3.0,0,0,1,0,0,1,4284.0,€,"['Restaurante de carne', 'Española']",0,,,,,"['Calle Granito 22', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19048996-Reviews-La_Casa_De_Las_Brasas-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,40.3938068,-3.6901006
5691,Taberna Sabor Campero,2.5,8,3,2,3,15,32,4814.0,€,['Española'],0,,,,,"['Calle Antonia Mercé', ' 3', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17549082-Reviews-Taberna_Sabor_Campero-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,40.4236095,-3.6735518
5692,Restaurante Arga,4.5,6,2,2,0,0,10,2145.0,€€ - €€€,"['Argentina', 'Sudamericana']",0,,,,,"['Calle Prof. Waksman', ' 11', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23800840-Reviews-Restaurante_Arga-Madrid.html,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,,
5693,Cerveceria Negresco,3.0,0,1,3,1,0,6,8037.0,€€ - €€€,[],0,,,,,"['Calle Potosi 10', ' 28016 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13339626-Reviews-Cerveceria_Negresco-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,40.456957,-3.6782697
5694,Hakuna Matata,3.5,18,6,6,2,8,42,5234.0,€,"['Latina', 'Española', 'Venezolana']",0,,,,,"['Travesía Horno de la Mata', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9752384-Reviews-Hakuna_Matata-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,,
5695,La Cachiterie,4.5,3,0,1,0,0,4,244.0,€€ - €€€,['Sudamericana'],0,,,,,"['Calle Montera 33', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21507086-Reviews-La_Cachiterie-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40.4188801,-3.7022596
5696,Restaurante Amazonico,4.0,980,850,417,182,296,3650,12.0,€€€€,"['Brasileña', 'Opciones vegetarianas', 'Opciones veganas']",0,4.0,4.0,3.5,,"['Calle Jorge Juan 20', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10486110-Reviews-Restaurante_Amazonico-Madrid.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2725,40.5417321,-3.6258958
5697,Fang,3.5,17,10,5,1,10,43,316.0,€€ - €€€,"['China', 'Japonesa', 'Sushi']",0,3.5,3.5,4.0,,"['Calle Embajadores 186', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7125485-Reviews-Fang-Madrid.html,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,40.3931425,-3.6942438
5698,Pupuseria Madrid,4.0,3,0,0,0,1,4,58.0,€,"['Salvadoreña', 'Sudamericana', 'Centroamericana']",0,,,,,"['Calle de Antonia Lancha 20', ' 28019 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14799894-Reviews-Pupuseria_Madrid-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,
5699,O'Freixo,3.0,3,11,4,3,9,30,4676.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,3.0,3.0,3.5,,"['Paseo de Santa María de la Cabeza', ' 177', ' 28026 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5608990-Reviews-O_Freixo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,40.3866052,-3.715399
5700,Bar Restaurante Salvador,5.0,1,0,0,0,0,2,3453.0,€€ - €€€,[],0,,,,,"['C/telemaco 8', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d22987091-Reviews-Bar_Restaurante_Salvador-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.4478236,-3.6444322
5701,La Tavernetta Del Pirata,4.0,2,1,2,0,0,5,85.0,€€ - €€€,"['Napolitana', 'De Campania', 'Del sur de Italia']",0,,,,,"['Calle Santa Engracia', ' 26', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23750081-Reviews-La_Tavernetta_Del_Pirata-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,40.4312356,-3.696946
5702,Washoku,4.0,13,4,1,1,2,22,4077.0,€€ - €€€,"['Japonesa', 'Sushi', 'Asiática']",0,4.0,3.5,4.0,,"['Calle de Vallehermoso', ' 36 Local 65', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5794761-Reviews-Washoku-Madrid.html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,,
5703,Restaurante Casa Maire,3.5,7,3,0,2,4,19,3247.0,€€ - €€€,['Española'],0,3.5,3.5,3.0,,"['Calle del Príncipe de Vergara', ' 28016 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18843415-Reviews-Restaurante_Casa_Maire-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,40.4558191,-3.677049
5704,Oveja Negra Taberna Vegana,4.0,70,47,16,15,13,181,1895.0,€,"['Opciones vegetarianas', 'Opciones veganas', 'Opciones sin gluten']",0,4.0,3.5,4.0,4.0,"['Calle Buenavista 42', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4975012-Reviews-Oveja_Negra_Taberna_Vegana-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161,40.3064667,-3.735237
5705,Restaurante Cafeteria Tres Olivos,3.5,5,4,2,0,4,15,2586.0,€€ - €€€,"['Mediterránea', 'Española']",0,,,,,"['Plaza Tres Olivos 1', ' 28034 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10467869-Reviews-Restaurante_Cafeteria_Tres_Olivos-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,,
5706,El Patriarca Taberna,1.0,0,0,0,0,1,1,4739.0,€€ - €€€,[],0,,,,,"['Avenida Menéndez Pelayo 19', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23654157-Reviews-El_Patriarca_Taberna-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.4197384,-3.679046
5707,Rumbo Norte,4.5,15,13,3,2,0,37,1472.0,€€ - €€€,"['Marisco', 'Mediterránea', 'Española']",0,4.5,4.5,4.5,,"['Calle de Canillas', ' 93', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5794609-Reviews-Rumbo_Norte-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,40.444009,-3.6704021
